--- Log started at Sun Feb 17 14:06:41 2013

000000.001|  216472.0000kb| 216472.0000kb added| ALWAYS| Global Log Level set to WARN
000000.001|  216504.0000kb|     32.0000kb added| ALWAYS| Build Version: Version 3.02.0.38 (Feb 15 2013/20:42:35) [PUBLIC] <Releases/3.02>
000000.060|  218400.0000kb|   1896.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.061|  218440.0000kb|     40.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.240/deploy/LolClient.exe" "216.133.234.206 5191 oNd+RRWxmxgZw4PYoB9waA== <id_removed>"
000000.062|  218452.0000kb|     12.0000kb added| ALWAYS| Started System Init
000000.064|  218548.0000kb|     96.0000kb added| ALWAYS| Maestro Init
000000.069|  218740.0000kb|    192.0000kb added| ALWAYS| Maestro completed init
000000.091|  219824.0000kb|   1084.0000kb added| ALWAYS| StartSession called
000000.091|  219836.0000kb|     12.0000kb added| ALWAYS| Started Init event arguments
000000.091|  219868.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.091|  219872.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.091|  219988.0000kb|    116.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00050864) enter
000000.434|  230508.0000kb|  10520.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.123|  233180.0000kb|   2672.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.124|  233180.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.124|  233180.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2322
000001.124|  233180.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.124|  233180.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000003.619|  245456.0000kb|  12276.0000kb added| ALWAYS| Loaded locale en_US via fontconfig
000003.681|  242676.0000kb|  -2780.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.212/deploy/Data/Menu/IMEConfig.xml
000003.695|  242848.0000kb|    172.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects\lol_air_client\releases\0.0.0.240\deploy\preferences\
000003.696|  242852.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(0)
000003.696|  242852.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(1)
000003.696|  242852.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(2)
000003.696|  242852.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(3)
000003.696|  242852.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(4)
000003.696|  242852.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(5)
000003.696|  242852.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(6)
000003.696|  242852.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(7)
000003.696|  242852.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(8)
000003.697|  242852.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(9)
000003.697|  242852.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(10)
000003.697|  242852.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(11)
000003.697|  242852.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(12)
000003.697|  242852.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(13)
000003.697|  242852.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(14)
000003.697|  242860.0000kb|      8.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(15)
000003.697|  242876.0000kb|     16.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(16)
000003.697|  242876.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(17)
000003.697|  242876.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(18)
000003.698|  242876.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(19)
000003.698|  242876.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(20)
000003.698|  242876.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(21)
000003.698|  242880.0000kb|      4.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(22)
000003.698|  242880.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(23)
000003.698|  242880.0000kb|      0.0000kb added| ALWAYS| OptionsManager::OnOptionChanged(24)
