--- Log started at Sat Jul 07 22:34:29 2012

000000.000|   13664.0000kb|  13664.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.376|  196944.0000kb| 183280.0000kb added| ALWAYS| Global Log Level set to WARN
000000.376|  196968.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.142 (Jul  6 2012/15:00:22) [PUBLIC] <__MAIN__>
000000.407|  200120.0000kb|   3152.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.165/deploy/LolClient.exe" "spectator spectator.na.lol.riotgames.com:8088 ROZf64UOoPs0/ajo5SApotQz77q8IJyO 441091110 <id_removed>"
000000.438|  201596.0000kb|   1476.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000000.438|  201616.0000kb|     20.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000000.438|  201616.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000000.438|  201616.0000kb|      0.0000kb added| ALWAYS| Started System Init
000000.438|  201616.0000kb|      0.0000kb added| ALWAYS| Maestro Init
000000.531|  202064.0000kb|    448.0000kb added| ALWAYS| Maestro completed init
000000.531|  202072.0000kb|      8.0000kb added| ALWAYS| Replay mode
000000.537|  202264.0000kb|    192.0000kb added| ALWAYS| StartSession called
000000.537|  202280.0000kb|     16.0000kb added| ALWAYS| Started Init event arguments
000000.537|  202308.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.537|  202308.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.541|  202912.0000kb|    604.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00be0aa4) enter
000001.839|  220668.0000kb|  17756.0000kb added| ALWAYS| Physical memory: 8589934592
000001.839|  220668.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.839|  220668.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.839|  220668.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.840|  220672.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2322
000001.840|  220672.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.840|  220672.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000002.126|  220928.0000kb|    256.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000002.137|  221660.0000kb|    732.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000002.854|  238800.0000kb|  17140.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000002.854|  238800.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.164/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000002.854|  238800.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000002.854|  238800.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.164/deploy/data/menu/IMEConfig.xml".
000002.854|  238804.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.164/deploy/data/menu/IMEConfig.xml (from file (null))
000002.878|  239792.0000kb|    988.0000kb added| ALWAYS| Sleeping
000002.977|  239792.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000002.977|  239800.0000kb|      8.0000kb added| ALWAYS| End processing App Update
000002.977|  239800.0000kb|      0.0000kb added| ALWAYS| Sleeping
000003.077|  239800.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
