--- Log started at Sat Jan 05 00:04:07 2013

000000.011|  204756.0000kb| 204756.0000kb added| ALWAYS| Global Log Level set to WARN
000000.011|  204788.0000kb|     32.0000kb added| ALWAYS| Build Version: Version 1.0.0.152 (Dec 18 2012/04:46:37) [PUBLIC] <Releases/1_152_Vi>
000000.045|  207052.0000kb|   2264.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.045|  207088.0000kb|     36.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.229/deploy/LolClient.exe" "spectator 216.133.234.17:8088 Mu6B/5ojRkwASy8cIfRk0mGC5AHipGfA 654887996 <id_removed>"
000000.083|  208416.0000kb|   1328.0000kb added| ALWAYS| Started System Init
000000.083|  208416.0000kb|      0.0000kb added| ALWAYS| Maestro Init
000000.087|  208560.0000kb|    144.0000kb added| ALWAYS| Maestro completed init
000000.087|  208560.0000kb|      0.0000kb added| ALWAYS| Replay mode
000000.094|  208704.0000kb|    144.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000000.094|  208716.0000kb|     12.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000000.094|  208716.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000000.116|  208768.0000kb|     52.0000kb added| ALWAYS| StartSession called
000000.116|  208776.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.116|  208816.0000kb|     40.0000kb added| ALWAYS| Waiting until connection...
000000.116|  208816.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.116|  208816.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.116|  208816.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.116|  208820.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2328
000000.116|  208820.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.117|  208824.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.119|  209400.0000kb|    576.0000kb added| ALWAYS| r3dRenderLayer::Init(0x0033054c) enter
000000.134|  214028.0000kb|   4628.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.187|  217004.0000kb|   2976.0000kb added| ALWAYS| Physical memory: 8589934592
000001.187|  217004.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
