--- Log started at Fri Jun 29 18:56:03 2012

000000.000|   13408.0000kb|  13408.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.359|  195524.0000kb| 182116.0000kb added| ALWAYS| Global Log Level set to WARN
000000.359|  195548.0000kb|     24.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 28 2012/21:34:11) [PUBLIC] <__LIVE__>
000000.402|  198976.0000kb|   3428.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.158/deploy/LolClient.exe 216.133.234.175 5167 Pi3BZM3A+k9SALvW61bxTA== 19087802 
000000.402|  198992.0000kb|     16.0000kb added| ALWAYS| Started System Init
000000.404|  199164.0000kb|    172.0000kb added| ALWAYS| Maestro Init
000000.698|  199352.0000kb|    188.0000kb added| ALWAYS| Maestro completed init
000000.712|  200332.0000kb|    980.0000kb added| ALWAYS| StartSession called
000000.712|  200340.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.713|  200372.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000000.713|  200372.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000000.716|  200968.0000kb|    596.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00ab08ae) enter
000000.735|  210528.0000kb|   9560.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.749|  211468.0000kb|    940.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.515|  228552.0000kb|  17084.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.515|  228552.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000001.515|  228552.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.515|  228552.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml".
000001.515|  228556.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.162/deploy/data/menu/IMEConfig.xml (from file (null))
000001.747|  230696.0000kb|   2140.0000kb added| ALWAYS| Connected
000001.747|  230728.0000kb|     32.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID :0000000019caf19f
000001.747|  230728.0000kb|      0.0000kb added| ALWAYS| Received client ID
000001.747|  230728.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000001.747|  230728.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.747|  230728.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.748|  230732.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2311
000001.748|  230732.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
