--- Log started at Tue Jan 15 19:51:20 2013

000000.002|  203644.0000kb| 203644.0000kb added| ALWAYS| Global Log Level set to WARN
000000.002|  203656.0000kb|     12.0000kb added| ALWAYS| Build Version: Version 1.0.0.152 (Dec 18 2012/04:46:37) [PUBLIC] <Releases/1_152_Vi>
000000.029|  206300.0000kb|   2644.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.029|  206336.0000kb|     36.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.229/deploy/LolClient.exe" "216.133.234.71 5105 /21XuiYitmPXET+uJ8GYiw== <id_removed>"
000000.030|  206340.0000kb|      4.0000kb added| ALWAYS| Started System Init
000000.031|  206436.0000kb|     96.0000kb added| ALWAYS| Maestro Init
000000.036|  206768.0000kb|    332.0000kb added| ALWAYS| Maestro completed init
000000.054|  208104.0000kb|   1336.0000kb added| ALWAYS| StartSession called
000000.055|  208112.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.055|  208140.0000kb|     28.0000kb added| ALWAYS| Waiting until connection...
000000.055|  208140.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.055|  208140.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000000.055|  208140.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000000.055|  208144.0000kb|      4.0000kb added| ALWAYS| Measured processor speed: 2355
000000.055|  208144.0000kb|      0.0000kb added| ALWAYS| Physical memory: 0
000000.055|  208148.0000kb|      4.0000kb added| ALWAYS| InitRenderer() enter
000000.057|  208720.0000kb|    572.0000kb added| ALWAYS| r3dRenderLayer::Init(0x001b0726) enter
000000.071|  213280.0000kb|   4560.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.131|  216696.0000kb|   3416.0000kb added| ALWAYS| Physical memory: 8589934592
000001.131|  216696.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 8.17.12.9593
000001.131|  216696.0000kb|      0.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
