--- Log started at Thu Jun 28 13:14:54 2012

000000.000|   13448.0000kb|  13448.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.352|  195772.0000kb| 182324.0000kb added| ALWAYS| Global Log Level set to WARN
000000.352|  195792.0000kb|     20.0000kb added| ALWAYS| Build Version: Version 1.0.0.141 (Jun 15 2012/17:03:43) [PUBLIC] <__LIVE__>
000000.436|  198968.0000kb|   3176.0000kb added| ALWAYS| 8394 LoLLauncher.exe C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.154/deploy/LolClient.exe spectator 216.133.234.17:8088 Kt6j5gMH95AWmdYE0rEmFhtz9HWLi4dI 431432075 NA1 
000000.443|  200288.0000kb|   1320.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000000.444|  200312.0000kb|     24.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000000.444|  200312.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000000.444|  200312.0000kb|      0.0000kb added| ALWAYS| Started System Init
000000.444|  200312.0000kb|      0.0000kb added| ALWAYS| Maestro Init
000001.050|  200784.0000kb|    472.0000kb added| ALWAYS| Maestro completed init
000001.050|  200784.0000kb|      0.0000kb added| ALWAYS| Replay mode
000001.055|  200984.0000kb|    200.0000kb added| ALWAYS| StartSession called
000001.055|  201000.0000kb|     16.0000kb added| ALWAYS| Started Init event arguments
000001.055|  201032.0000kb|     32.0000kb added| ALWAYS| Waiting until connection...
000001.055|  201032.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000001.057|  201656.0000kb|    624.0000kb added| ALWAYS| r3dRenderLayer::Init(0x004c07ea) enter
000001.075|  211064.0000kb|   9408.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.087|  211788.0000kb|    724.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000001.860|  228760.0000kb|  16972.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
