--- Log started at Fri Aug 24 14:32:42 2012

000000.000|   13320.0000kb|  13320.0000kb added| ALWAYS| RADS::Common::Cider::Create: Running on Windows
000000.565|  196340.0000kb| 183020.0000kb added| ALWAYS| Global Log Level set to WARN
000000.565|  196356.0000kb|     16.0000kb added| ALWAYS| Build Version: Version 1.0.0.145 (Aug 18 2012/15:23:04) [PUBLIC] <Releases/1_145_Rengar>
000001.150|  199948.0000kb|   3592.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000001.150|  199948.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("ClientZips.txt", "rt") failed: No such file or directory
000001.150|  199948.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000001.150|  199948.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "ClientZips.txt".
000001.151|  199952.0000kb|      4.0000kb added|   WARN| FileManager::Open: Can't open ClientZips.txt (from file Riot::File::InputFileStream::open)
000001.151|  199952.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000001.151|  200000.0000kb|     48.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.0.196/deploy/LolClient.exe" "spectator 216.133.234.17:8088 rbLhpoK0YGpm/x7FYLrDNKxKEkeT2m10 493478650 <id_removed>"
000001.170|  201016.0000kb|   1016.0000kb added| ALWAYS| Started ReplayDownloadManager thread.
000001.170|  201028.0000kb|     12.0000kb added| ALWAYS| ==== Fetch MetaData Phase ====
000001.170|  201028.0000kb|      0.0000kb added| ALWAYS| ---- Waiting to fetch 5000
000001.170|  201036.0000kb|      8.0000kb added| ALWAYS| Started System Init
000001.170|  201044.0000kb|      8.0000kb added| ALWAYS| Maestro Init
000001.503|  201508.0000kb|    464.0000kb added| ALWAYS| Maestro completed init
000001.503|  201508.0000kb|      0.0000kb added| ALWAYS| Replay mode
000001.566|  201728.0000kb|    220.0000kb added| ALWAYS| StartSession called
000001.566|  201740.0000kb|     12.0000kb added| ALWAYS| Started Init event arguments
000001.567|  201780.0000kb|     40.0000kb added| ALWAYS| Waiting until connection...
000001.567|  201780.0000kb|      0.0000kb added| ALWAYS| InitRender() enter
000001.638|  202400.0000kb|    620.0000kb added| ALWAYS| r3dRenderLayer::Init(0x0099089e) enter
000002.074|  220196.0000kb|  17796.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000002.086|  220924.0000kb|    728.0000kb added| ALWAYS| Attempting to load fontconfig file for en_US (DATA/Menu/fontconfig_en_US.txt).
000002.893|  238112.0000kb|  17188.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: No such file or directory
000002.893|  238112.0000kb|      0.0000kb added|  ERROR| RADS::Common::CRT::fopen_s: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.179/deploy/data/menu/IMEConfig.xml", "rb") failed: No such file or directory
000002.893|  238112.0000kb|      0.0000kb added|  ERROR| RADS::API::Impl::FileUnmanaged::FileUnmanaged: The handle that was passed to the API has been either invalidated or closed.
000002.893|  238112.0000kb|      0.0000kb added|   NONE| RADS::API::Impl::FileUnmanaged::FileUnmanaged: Failed to open "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.179/deploy/data/menu/IMEConfig.xml".
000002.893|  238112.0000kb|      0.0000kb added|   WARN| FileManager::Open: Can't open C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.179/deploy/data/menu/IMEConfig.xml (from file (null))
000003.111|  239264.0000kb|   1152.0000kb added| ALWAYS| Sleeping
000003.154|  239280.0000kb|     16.0000kb added| ALWAYS| Physical memory: 8589934592
